DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr6,DFr6,DChar5,LChar5,PFr5,DFr5,year
75,34,40,290,8.1,6.3,,,,,,,R 129,7.8,65,80,51.73,140,59.04,130,62.46,,,,,,,,,2022
75,35,36,87,57.5,0,15,62,,,,,R 130,4.6,27,180,71.7,,,,,,,,,,,,,2022
75,35,36,87,57.5,0,15,68,9.7,4,,,R 131,6.2,68,150,66.33,,,,,,,,,,,,,2022
75,35,36,87,57.5,1,17.7,1.5,,,,,R 132,7.8,59,150,45.66,,,,,,,,,,,,,2022
75,35,36,87,57.5,2,11.1,3,,,,,R 133,6.3,58,160,68.33,,,,,,,,,,,,,2022
75,35,36,125,18,1,4.5,,,,,,R 134,4.5,32,50,45.66,110,60.46,140,64.08,,,,,,,,,2022
75,35,36,130.8,20,2.6,7,4.7,,,,,R 135,6.4,59,180,68.09,,,,,,,,,,,,,2022
75,35,36,130.8,20,3.6,8.8,15,,,,,R 136,7,31,160,67.32,,,,,,,,,,,,,2022
75,35,36,141.8,14.4,3,,,,,,,R 137,6.3,55,140,63.13,110,59.21,,,,,,,,,,,2022
75,35,36,164.8,48.4,3.2,7.5,7.6,,,,,R 138,7.2,78,140,63.9,130,64.79,,,,,,,,,,,2022
75,35,36,171.2,64.6,6,8.4,27,,,,,R 139,5.2,27,120,61.4,120,60.88,,,,,,,,,,,2022
75,35,36,202.2,65.7,6,10.6,2.3,,,,,R 140,6.3,28,90,55.18,120,65.25,120,60.88,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,11,,,,,R 141,6.1,46,130,64.12,100,57.22,,,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,19.7,,,,,R 142,6.5,53,70,51.06,130,62.55,120,62.82,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,28.7,11.8,13,,,R 143,6.4,66,170,68.17,60,50.91,80,55.26,80,51.12,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,76.7,27.6,2.5,13.1,9,R 144,12.4,90,150,68.97,90,57.87,130,63.04,120,63.42,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,81.9,50,22,,,R 145,6.4,65,140,64.66,90,58.25,90,59.73,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,90.9,38.8,13,14.4,1,R 146,7.6,60,90,57.59,130,63.57,130,65.2,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,90.9,38.8,14,,,R 147,6.7,47,120,60.25,,,,,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,90.9,38.8,24,21.4,3,R 148,9,78,160,70,150,68.47,,,,,,,,,,,2022
75,35,36,202.2,65.7,26,65.3,90.9,38.8,26.3,20.6,4.5,R 149,12.1,90,160,68.71,200,67.62,70,49.46,,,,,,,,,2022
75,35,36,202.2,65.7,36,31.2,41,15.7,1.2,,,R 150,8,78,130,62.31,,,,,,,,,,,,,2022
75,35,36,202.2,65.7,36,31.2,56,15.5,7,,,R 151,8.3,60,160,64.69,140,67.04,70,49.48,,,,,,,,,2022
75,35,36,202.2,65.7,36,31.2,79,,,,,R 152,13.1,103,130,61.56,100,56.65,,,,,,,,,,,2022
75,35,36,209.2,29,2,10,5.8,,,,,R 153,5,36,130,65.02,120,62.09,,,,,,,,,,,2022
75,35,36,240.2,,,,,,,,,R 154,12.1,77,110,61.72,130,61.68,,,,,,,,,,,2022
75,35,36,248.2,58.7,6,22.1,9,18.2,3,,,R 155,5.6,54,120,63.19,,,,,,,,,,,,,2022
75,35,36,248.2,58.7,6,22.1,9,18.2,48,,,R 156,7.1,43,130,58.67,170,65.06,,,,,,,,,,,2022
75,35,36,250.2,48.7,4,8.2,3,,,,,R 157,7.3,57,140,63.26,140,63.03,80,52,100,51.61,,,,,,,2022
75,35,36,276.2,55.7,9,,,,,,,R 158,8.3,58,120,57.45,140,60.79,160,66.69,,,,,,,,,2022
75,35,36,276.2,55.7,35,,,,,,,R 159,9,60,120,61.58,130,62.4,200,72.11,,,,,,,,,2022
75,35,36,276.2,55.7,56,,,,,,,R 160,7.3,72,150,67.59,160,65.76,160,67,,,,,,,,,2022
75,35,36,276.2,55.7,62,,,,,,,R 161,7.6,67,160,67.28,170,69.68,140,64.46,,,,,,,,,2022
75,35,36,284.2,8.5,3,,,,,,,R 162,8.6,70,110,57.07,70,54.29,50,44.34,,,,,,,,,2022
75,35,36,304.2,46.8,33,,,,,,,R 163,12,91,190,69.24,150,60.75,150,65.23,120,63.8,,,,,,,2022
75,35,36,304.2,46.8,46,13.5,7,,,,,R 164,6.7,41,190,68.35,150,57.54,140,64.82,,,,,,,,,2022
75,35,36,318.2,46.7,5.8,21,2.5,,,,,R 165,8.3,57,170,67.05,100,55.83,,,,,,,,,,,2022
75,35,36,346.2,62.8,22,,,,,,,R 166,8,58,90,54.48,90,51.98,120,57.79,,,,,,,,,2022
75,35,36,346.2,62.8,37,,,,,,,R 167,6.3,43,140,61.1,170,68.68,,,,,,,,,,,2022
75,35,36,346.2,62.8,42,,,,,,,R 168,8.3,73,180,68.67,130,62.98,120,55.89,,,,,,,,,2022
75,35,36,346.2,62.8,46,21.3,3.7,,,,,R 169,8,54,150,53.84,220,64.34,210,68.07,,,,,,,,,2022
75,35,36,346.2,62.8,48,24,19,8.8,21,,,R 170,6.7,43,180,57.84,200,62.21,170,57.75,,,,,,,,,2022
75,35,36,346.2,62.8,48,24,36,9,23,,,R 171,6.2,42,170,61.02,240,70.84,160,56.05,,,,,,,,,2022
81,14,37,89,44.6,24,7.8,4,,,,,R1,5.3,52,140,62.66,170,63.26,160,65.22,,,,,,,,,2022
81,14,37,89,44.6,55,7.8,4,,,,,R2,5.7,39,110,63.91,110,64.56,100,61.14,,,,,,,,,2022
81,14,37,89,44.6,93,10.7,8,,,,,R3,6.7,50,120,69.29,190,63.31,,,,,,,,,,,2022
81,14,37,117,81,5,27,23,,,,,R4,4.6,26,130,63.5,,,,,,,,,,,,,2022
81,14,37,117,81,5,27,30,,,,,R5,6.4,70,70,52.48,80,56.82,120,64.16,,,,,,,,,2022
81,14,37,117,81,5,27,55,,,,,R6,5.7,66,180,68.51,70,49.34,,,,,,,,,,,2022
81,14,37,117,81,5,27,58,,,,,R7,6.7,53,160,68.3,,,,,,,,,,,,,2022
81,14,37,117,81,34,28.4,11.4,10,0,,,R8,8,30,,,,,,,,,,,,,,,2022
81,14,37,117,81,89,28,2.5,,,,,R9,10,75,50,44.98,40,42.79,60,50.24,80,49.13,,,,,40,43.55,2022
81,14,37,117,81,89,28,5.5,12.7,7,,,R10,5.2,32,100,61.44,70,49.8,,,,,,,,,,,2022
81,14,37,117,81,95,42,5,,,,,R11,8.7,87,100,98.48,70,48.57,130,69.02,90,56.97,,,,,,,2022
81,14,37,117,81,99,21,12,,,,,R12,6.4,41,120,60.47,140,68.02,120,65.97,,,,,,,,,2022
81,14,37,117,81,99,21,14,,,,,R13,6.6,68,110,61.77,110,58.33,,,,,,,,,,,2022
81,14,37,117,81,107,75,1,44.8,4,,,R14,4.2,22,120,66.32,,,,,,,,,,,,,2022
81,14,37,117,81,107,75,11,33.8,2,,,R15,6.4,43,70,57.68,50,48.32,50,47.66,,,,,,,,,2022
81,14,37,117,81,107,75,46,65,8,23.2,2.3,R16,6.4,70,130,68.62,110,61.66,,,,,,,,,,,2022
81,14,37,117,81,107,75,46,65,8,23.2,4.3,R17,6.6,47,110,62.15,140,65.69,140,67.36,160,66.86,,,,,,,2022
81,14,37,117,81,107,75,46,65,15,28.3,1.8,R18,6,25,140,66.31,130,67.05,,,,,,,,,,,2022
81,14,37,117,81,107,75,46,65,38,23.3,60,R19,6.3,28,120,60.62,130,63.48,150,73.46,160,70.08,,,,,,,2022
81,14,37,188,46.4,25,15.2,11,,,,,R20,9.4,,90,55.21,130,63.89,70,65.48,80,51.28,,,,,,,2022
81,14,37,188,46.4,36.2,,,,,,,R21,5.3,20.3,,,,,,,,,,,,,,,2022
81,14,37,188,46.4,52.7,,,,,,,R22,6.8,28,90,55.21,130,63.89,70,65.48,80,51.28,,,,,,,2022
81,14,37,188,46.4,56.9,10.8,10,,,,,R23,9.1,,60,48.52,70,52.04,70,50.26,,,,,,,,,2022
81,14,37,244,50.3,7,16.6,14.4,,,,,R24,6.3,40,150,68.56,110,70.32,120,68.64,130,66.88,,,,,,,2022
81,14,37,263,54.8,3,27,4,,,,,R25,5.3,26,140,65.32,140,67.43,,,,,,,,,,,2022
81,14,37,263,54.8,3,27,42,,,,,R26,5.2,50,110,60.13,100,59.32,100,59.68,100,59.53,,,,,,,2022
81,14,37,263,54.8,3,27,48,,,,,R27,6.5,57,130,68.33,130,67.62,120,62.24,100,56.82,,,,,80,53.47,2022
81,14,37,263,54.8,3,27,53,,,,,R28,8.7,48,90,58.76,,,,,,,,,,,,,2022
81,14,37,263,54.8,4,,,,,,,R29,5.1,20,,,,,,,,,,,,,,,2022
81,14,37,263,54.8,6,34.5,45,34,6,20,13,R30,7,76,170,65.75,70,53.02,80,52.56,,,,,,,,,2022
81,14,37,263,54.8,6,34.5,45,34,9,9,5,R31,5.4,42,60,47.59,120,64.03,,,,,,,,,,,2022
81,14,37,263,54.8,6,34.5,45,34,9,9,7,R32,5.8,66,120,64.69,60,52.3,70,59.19,50,46.36,,,,,50,43.77,2022
81,19,40,60,35,19,9.2,1.3,,,,,R33,4.4,25,,,,,,,,,,,,,,,2022
81,19,40,68,114,106,41.4,32,,,,,R34,7.1,63,130,65.08,160,69.03,,,,,,,,,,,2022
81,19,40,68,114,106,41.4,56,,,,,R35,7.4,44,100,59.59,100,58.69,70,50.95,,,,,,,,,2022
81,19,40,68,114,106,41.4,60,,,,,R36,5.7,26,70,54.03,130,62.41,,,,,,,,,,,2022
81,19,40,68,114,106,41.4,70.4,,,,,R37,7.3,58,140,67.68,130,65.33,140,62.86,100,57.53,,,,,,,2022
81,19,40,68,114,106,41.4,95.4,,,,,R38,7.1,45,160,70.74,120,66.04,90,59.32,90,59.65,,,,,,,2022
81,19,40,68,114,145,,,,,,,R39,6.4,32,150,69.17,120,61.04,170,71.5,130,66.3,,,,,,,2022
81,19,40,68,114,163,50,46.3,,,,,R40,6.5,43,170,72.3,,,,,,,,,,,,,2022
81,19,40,68,114,163,50,52.3,,,,,R41,7.7,39,160,48.58,,,,,,,,,,,,,2022
81,19,40,68,114,200,5.8,4,,,,,R42,5.2,35,130,64.82,,,,,,,,,,,,,2022
81,19,40,68,114,205,,,,,,,R43,6.4,58,,,,,,,,,,,,,,,2022
81,19,40,68,114,245,43.8,9.2,,,,,R44,6.5,31,150,74.46,,,,,,,,,,,,,2022
81,19,40,68,114,251,42.5,23,7.7,2,,,R45,6.4,21,130,68.24,,,,,,,,,,,,,2022
81,19,40,68,114,255,31.6,11,,,,,R46,7.2,38,,,,,,,,,,,,,,,2022
81,19,40,68,114,255,31.6,23,,,,,R47,9.4,76,150,72.44,,,,,,,,,,,,,2022
81,19,40,92,35.2,3,20,4,,,,,R48,5.2,26,120,63.36,,,,,,,,,,,,,2022
81,19,40,92,35.2,3,20,6,,,,,R49,4.4,30,150,71.75,,,,,,,,,,,,,2022
81,19,40,105,44.2,0,11.5,2.4,,,,,R50,4.6,45,110,63.93,130,65.17,,,,,,,,,,,2022
81,19,40,105,44.2,1,20.7,16,,,,,R51,6,39,100,61.95,100,61.6,100,63.91,,,,,,,,,2022
81,19,40,105,44.2,1,20.7,66.5,8.5,3.7,,,R52,11,67,90,59.3,90,55.68,,,,,,,,,,,2022
81,19,40,139.5,,,,,,,,,R53,7.3,77,140,63.26,70,55.17,50,49.74,,,,,,,,,2022
81,19,40,161.5,60.1,2.4,,,,,,,R54,5.3,48,,,,,,,,,,,,,,,2022
81,19,40,161.5,60.1,10.4,,,,,,,R55,4.8,33,160,66.36,,,,,,,,,,,,,2022
81,19,40,184.5,46.3,0,14.5,2.8,,,,,R56,6,42,90,56.18,,,,,,,,,,,,,2022
81,19,40,184.5,46.3,3,,,,,,,R57,5.5,29,90,54.71,110,61.94,,,,,,,,,,,2022
81,19,40,199.5,39,18,,,,,,,R58,6.4,29,110,59.66,140,66.84,,,,,,,,,,,2022
81,19,40,199.5,39,28,,,,,,,R59,6.5,28,160,67.68,120,63.5,,,,,,,,,,,2022
81,19,40,199.5,39,34,11.5,2.3,,,,,R60,7.4,50,80,56.63,120,62.55,,,,,,,,,,,2022
81,19,40,199.5,39,78.5,7.5,2,,,,,R61,6.2,42,140,65.04,110,61.08,,,,,,,,,,,2022
81,19,40,203.5,,,,,,,,,R62,6.2,33,140,68.76,100,56.92,,,,,,,,,,,2022
81,19,40,221.5,18.4,3.5,,,,,,,R63,4.1,21,130,64.47,130,61.34,,,,,,,,,,,2022
81,19,40,221.5,18.4,25.5,10.2,13.5,,,,,R64,8.2,42,90,59.26,,,,,,,,,,,,,2022
81,19,40,281.5,65.8,11,26,4,,,,,R65,10.4,60,190,75.26,170,68.18,,,,,,,,,,,2022
81,19,40,281.5,65.8,11,26,42,,,,,R66,6.6,45,180,73.11,110,60.9,130,64.48,,,,,,,,,2022
81,19,40,288.5,51.1,6,,,,,,,R67,4.6,22,180,64.12,,,,,,,,,,,,,2022
81,19,40,288.5,51.1,17.5,38.5,4.5,53,54,,,R68,8.7,53,140,64.22,130,63.43,170,69.84,,,,,,,,,2022
81,19,40,288.5,51.1,17.5,38.5,4.5,53,61,,,R69,8.8,58,150,65.25,150,67.2,,,,,,,,,,,2022
81,19,40,288.5,51.1,17.5,38.5,4.5,53,69,,,R70,9,67,170,71.11,170,68.95,,,,,,,,,,,2022
81,19,40,289.5,29.8,1.3,,,,,,,R71,10.5,105,170,69.01,140,67.91,,,,,,,,,,,2022
81,19,40,291.5,42.3,19,,,,,,,R72,9,53,180,69.54,120,62.95,150,68.46,,,,,,,,,2022
81,19,40,291.5,42.3,31,,,,,,,R73,6.8,36,170,71.28,120,62.13,,,,,,,,,,,2022
81,19,40,291.5,42.3,49,,,,,,,R74,5,21,170,70.75,170,69.12,,,,,,,,,,,2022
81,19,40,291.5,42.3,78,,,,,,,R75,8,51,170,69.14,170,69.11,120,61.39,,,,,,,,,2022
81,19,40,301.5,47,15,33.5,42,,,,,R76,7,38,190,72.83,180,67.51,150,63.68,,,,,,,,,2022
81,25,30,54,42.9,8,9.6,2,,,,,R77,6.2,45,900,57.08,,,,,,,,,,,,,2022
81,25,30,54,42.9,58,,,,,,,R78,7.8,60,180,70.18,110,61.08,,,,,,,,,,,2022
81,25,30,54,42.9,101,,,,,,,R79,6.5,54,170,70.32,150,66.79,,,,,,,,,,,2022
81,25,30,54,42.9,138,,,,,,,R80,4.8,45,,,,,,,,,,,,,,,2022
81,25,30,107,,,,,,,,,R81,4.8,23,180,71.66,140,65.24,,,,,,,,,,,2022
81,25,30,112.5,17.5,35,7.5,5.3,,,,,R82,5.8,20,130,67.04,140,67.2,,,,,,,,,,,2022
81,25,30,115.5,33.8,4,10.3,12.7,,,,,R83,5.4,45,130,62.47,60,47.7,60,47.57,,,,,,,,,2022
81,25,30,115.5,33.8,78,,,,,,,R84,5.4,27,130,64.19,,,,,,,,,,,,,2022
81,25,30,168.5,27.8,69,,,,,,,R85,9,27,120,62.18,,,,,,,,,,,,,2022
81,25,30,224.5,80,24,21,2.3,,,,,R86,7,40,160,66.44,140,69.74,,,,,,,,,,,2022
81,25,30,224.5,80,57,,,,,,,R87,6.8,66,130,63.52,110,56.35,130,62.84,110,60.42,,,,,,,2022
81,25,30,224.5,80,59,,,,,,,R88,5.8,42,140,62.6,120,61.8,130,61.33,,,,,,,,,2022
81,25,30,224.5,80,60,,,,,,,R89,8.2,21,150,64.24,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,3,28,3.5,7,8.7,R90,5.3,31.8,140,63.89,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,3,28,7.5,10.3,2,R91,6.1,50,900,56.22,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,3,28,7.5,10.3,26,R92,4.5,30,140,62.81,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,42,16.4,4,,,R93,7,36,120,59.4,160,69.76,100,57.49,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,42,16.4,19,,,R94,6.8,52,120,59.78,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,42,16.4,22,,,R95,5.5,35,160,68.49,140,62.88,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,55.5,9.1,4.7,,,R96,7.6,60,160,68.62,80,65.66,110,59.68,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,64.5,39.2,1.8,8.2,3,R97,7.5,53,110,61.23,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,64.5,39.2,8.8,11,2.4,R98,4.5,27,90,60.16,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,64.5,39.2,21.8,14.3,6,R99,6.5,51,130,63.62,100,59.43,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,64.5,39.2,38.8,18.8,13,R100,4.7,20,120,60.9,,,,,,,,,,,,,2022
81,25,30,224.5,80,66.5,56.7,64.5,39.2,38.8,18.8,28,R101,7,52,100,61.69,80,54.14,120,63.55,80,56.14,,,,,,,2022
81,25,30,319.5,53.3,4,26,7,23.5,5.5,8.7,2,R102,5.3,26,180,67.34,180,69.74,,,,,,,,,,,2022
81,25,30,319.5,53.3,4,26,7,23.5,18.5,9.4,4,R103,5.8,35,,,,,,,,,,,,,,,2022
81,25,30,327.5,16.7,0,,,,,,,R104,6.2,56,90,53.55,80,57.81,80,52.53,,,,,,,,,2022
81,25,30,327.5,16.7,1,,,,,,,R105,10.7,74,160,67.83,,,,,,,,,,,,,2022
81,21,36,62,9.3,6,,,,,,,R106,5.2,34,,,,,,,,,,,,,,,2022
81,21,36,153,40.2,21.5,,,,,,,R107,5.8,38,90,56.64,90,55.36,90,59.04,,,,,,,,,2022
81,21,36,153,40.2,35,,,,,,,R108,6.1,29,90,55.51,160,63.9,,,,,,,,,,,2022
81,21,36,153,40.2,38.8,,,,,,,R109,7.8,72,130,56.19,150,66.38,,,,,,,,,,,2022
81,21,36,153,40.2,47.8,,,,,,,R110,6,50,110,60.35,140,66.6,,,,,,,,,,,2022
81,21,36,153,40.2,108.8,,,,,,,R111,7.3,70,70,52.42,170,69.91,90,55.92,80,53.67,,,,,,,2022
81,21,36,153,40.2,109.8,21.6,5,,,,,R112,4.8,26,110,61.05,,,,,,,,,,,,,2022
81,21,36,160,38.8,6,,,,,,,R113,5.2,30,110,57.89,,,,,,,,,,,,,2022
81,21,36,160,38.8,14,,,,,,,R114,6.6,28,170,69.14,160,67.15,,,,,,,,,,,2022
81,21,36,160,38.8,31,,,,,,,R115,11.6,63,170,73.71,140,65.04,160,65.47,,,,,,,,,2022
81,21,36,160,38.8,48,,,,,,,R116,6,20,100,55.59,90,56.27,,,,,,,,,,,2022
81,21,36,160,38.8,69,,,,,,,R117,5.2,24,140,65.96,120,61.5,,,,,,,,,,,2022
81,21,36,160,38.8,94,15,6,,,,,R118,13.1,90,140,67.52,140,65.47,160,69.88,,,,,,,,,2022
81,21,36,185,8.3,7,,,,,,,R119,5.4,27,150,67.58,90,57.92,,,,,,,,,,,2022
81,21,36,236,83.5,6,,,,,,,R120,8.4,43,120,64.66,90,56.39,90,55.2,,,,,,,,,2022
81,21,36,236,83.5,16,,,,,,,R121,8.3,59,110,58.53,,,,,,,,,,,,,2022
81,21,36,236,83.5,53,40,10,,,,,R122,8,37,170,68.37,120,62.77,90,56.4,160,66.29,,,,,,,2022
81,21,36,236,83.5,53,40,46,7,3,,,R123,7.1,37,110,60.41,,,,,,,,,,,,,2022
81,21,36,236,83.5,71,,,,,,,R124,7.6,66,80,54.69,60,47.43,80,55.7,90,55.63,,,,,,,2022
81,21,36,236,83.5,73,55.1,11.3,,,,,R125,9.2,90,120,60.65,70,49.72,50,46.1,,,,,,,,,2022
81,21,36,236,83.5,73,55.1,18.3,,,,,R126,5.2,33,160,68.15,100,58.47,,,,,,,,,,,2022
81,21,36,236,83.5,73,55.1,21.3,,,,,R127,6.3,35,120,62.28,130,62.55,100,57.29,,,,,,,,,2022
81,21,36,236,83.5,73,55.1,33.3,,,,,R128,5.4,27,130,61.43,90,56.63,50,43.89,130,65.3,,,,,,,2022
81,21,36,236,83.5,73,55.1,36.3,,,,,R129,7.6,46,100,60.4,110,58.97,150,68.15,140,62.78,,,,,120,59.3,2022
81,21,36,236,83.5,73,55.1,42.3,,,,,R130,9.8,90,140,66.99,130,62.34,130,62.63,150,68.83,,,,,,,2022
81,21,36,236,83.5,73,55.1,45.3,,,,,R131,11,76,90,57.69,80,53.31,120,60.2,120,61.7,,,,,,,2022
81,21,36,236,83.5,83,40,16,18,3,,,R132,9.2,47,150,68.03,50,45.66,60,48.26,,,,,,,,,2022
81,21,36,236,83.5,83,40,54,6.8,2,,,R133,4.8,35,70,50.43,130,64.52,100,58.42,160,65.39,,,,,170,70.61,2022
81,21,36,236,83.5,83,40,56,9,3,,,R134,7.4,65,190,70.86,140,62.52,100,68.42,160,65.39,,,,,170,70.61,2022
81,21,36,236,83.5,83,40,59,4,3,,,R135,7.8,51,100,57.85,160,65.75,110,59.86,150,64.97,,,,,,,2022
81,21,36,246,17.8,2,,,,,,,R136,6.5,36,160,66.53,200,70.43,130,63.54,120,61.62,,,,,,,2022
81,21,36,277,44,18,,,,,,,R137,6.5,52,180,65.13,70,51.32,130,65.03,,,,,,,,,2022
81,21,36,277,44,27,,,,,,,R138,7.2,25,110,59.82,160,69.23,160,69.03,,,,,,,,,2022
81,21,36,277,44,44,,,,,,,R139,10.4,34,70,52.68,170,69.45,,,,,,,,,,,2022
81,21,36,277,44,47,,,,,,,R140,6.5,46,170,68.75,160,67.47,170,69.4,,,,,,,,,2022
81,21,36,302,40.1,14,24,13,,,,,R141,12.8,77,150,62.35,180,70.62,180,71.08,170,70.61,130,64.95,,,170,70.88,2022
66,28,26,98,36,0,18,9,11.1,8,,,R 1,6.3,32,100,57.17,,,,,,,,,,,,,2022
66,28,26,98,36,0,18,9,11.1,20,,,R 2,7.2,46,90,55.96,150,73.19,110,61.03,,,,,,,,,2022
66,28,26,110,,,,,,,,,R 3,7.4,56,100,58.35,80,54.28,,,,,,,,,,,2022
66,28,26,165,32,2.5,,,,,,,R 4,10.2,102,100,57.62,130,63.24,,,,,,,,,,,2022
66,28,26,168,26.4,3,23.5,21,,,,,R 5,6.3,44,90,57.47,,,,,,,,,,,,,2022
66,28,26,264,43.5,18,17.4,4.7,,,,,R 6,5.3,41,80,52.67,,,,,,,,,,,,,2022
66,28,26,264,43.5,20,19.5,28,,,,,R 7,5,27,80,57,,,,,,,,,,,,,2022
66,20,44,87,70,27,18,26,10.5,35,,,R 8,5,35,140,64.59,,,,,,,,,,,,,2022
66,20,44,87,70,59,45,7,30,3,,,R 9,4,24,190,72.49,,,,,,,,,,,,,2022
66,20,44,87,70,59,45,7,30,4,,,R 10,6,57,110,58.2,130,61.33,,,,,,,,,,,2022
66,20,44,87,70,59,45,57,38.6,41,,,R 11,9.3,60,110,58.6,150,67.19,140,65.19,,,,,,,,,2022
66,20,44,87,70,59,45,61,12.1,6.2,,,R 12,4.7,30,140,66.48,,,,,,,,,,,,,2022
66,20,44,87,70,59,45,65,12.1,11.7,,,R 13,6,36,140,67.43,100,59.13,,,,,,,,,,,2022
66,20,44,87,70,59,45,70,10.5,4,,,R 14,7.8,69,100,57.41,160,70.19,90,57.09,80,56.06,,,,,,,2022
66,20,44,87,70,76,12.5,2.8,,,,,R 15,8.2,86,160,70.02,100,57.69,120,63.18,,,,,,,,,2022
66,20,44,87,70,130,38.1,25,,,,,R 16,10.6,84,190,70.6,,,,,,,,,,,,,2022
66,20,44,87,70,130,38.1,37,,,,,R 17,6,35,190,75.53,,,,,,,,,,,,,2022
66,20,44,87,70,130,38.1,40,34,3,14.7,44,R 18,6.6,43,120,64.28,,,,,,,,,,,,,2022
66,20,44,87,70,130,38.1,43,34,32,29.5,3,R 19,6.8,70,160,68.28,90,56.62,120,61.7,150,67.52,,,11.5,8.7,,,2022
66,20,44,129,22.4,22,,,,,,,R 20,7,61,90,54.57,,,,,,,,,,,,,2022
66,20,44,129,22.4,26,10.6,1.8,,,,,R 21,6.8,60,110,57.61,,,,,,,,,,,,,2022
66,20,44,143,43.8,7,,,,,,,R 22,6.8,77,170,69.81,120,60.47,70,51.06,,,,,,,,,2022
66,20,44,174,73.8,28,34.4,0,12.7,28,,,R 23,5.3,36,,,,,,,,,,,,,,,2022
66,20,44,174,73.8,58,,,,,,,R 24,6,25,,,,,,,,,,,,,,,2022
66,20,44,174,73.8,61,50,17,23,3,,,R 25,5.8,55,90,56.32,120,60.5,,,,,,,,,,,2022
66,20,44,174,73.8,61,50,22,,,,,R 26,7.2,57,110,60.76,150,66.18,,,,,,,,,,,2022
66,20,44,174,73.8,61,50,27,,,,,R 27,8.5,98,90,56.61,160,67.32,,,,,,,,,,,2022
66,20,44,174,73.8,65,10,4.8,,,,,R 28,7.1,70,150,62.62,160,67.65,,,,,,,,,,,2022
66,20,44,174,73.8,75,62,35,28.4,25.2,17.3,0,R 29,5.3,30,180,69.29,90,58.1,,,,,,,,,,,2022
66,20,44,174,73.8,75,62,35,28.4,29.2,17.7,0,R 30,8,59,100,58.88,140,65.7,110,63.33,90,57.08,,,,,,,2022
66,20,44,174,73.8,75,62,55,,,,,R 31,5.7,49,80,53.16,110,59.82,,,,,,,,,,,2022
66,20,44,174,73.8,75,62,72,43.6,10,,,R 32,9,52,120,61.51,90,53.97,200,75.86,,,,,,,,,2022
66,20,44,174,73.8,75,62,72,43.6,23,,,R 33,7.2,46,170,69.79,160,64.15,,,,,,,,,,,2022
66,20,44,174,73.8,75,62,72,43.6,44,,,R 34,5.5,31,100,55.35,120,61.19,150,65.1,,,,,,,,,2022
66,20,44,181,35.8,2,,,,,,,R 35,11,104,160,70.4,90,56.73,130,64.53,130,63.66,,,,,100,57.45,2022
66,20,44,191,73.3,8,,,,,,,R 36,4.4,25,180,69.38,,,,,,,,,,,,,2022
66,20,44,206,21.4,0,,,,,,,R 37,7?1,24,70,51.92,,,,,,,,,,,,,2022
66,20,44,219,47,28.3,,,,,,,R 38,10,113,170,74.91,160,64.87,120,60.68,120,61.95,180,70.23,,,130,61.98,2022
66,20,44,219,47,33.3,,,,,,,R 39,4.2,23.7,200,74.33,,,,,,,,,,,,,2022
66,20,44,261,60.2,5,25,1,,,,,R 40,6.7,43,150,65.6,180,68.91,,,,,,,,,,,2022
66,20,44,261,60.2,44,48,11,,,,,R 41,14,33,190,72.68,90,57.56,120,62.53,,,,,,,,,2022
66,20,44,261,60.2,44,48,19,,,,,R 42,12.6,64,210,73.55,170,69.83,150,67.38,,,,,,,,,2022
66,20,44,261,60.2,44,48,21,38.6,4,,,R 43,9,73,140,63.9,,,,,,,,,,,,,2022
66,20,44,261,60.2,44,48,35.7,,,,,R 44,11.5,85,180,72.49,150,64.56,,,,,,,,,,,2022
66,20,44,261,60.2,44,48,41.2,33.4,19,,,R 45,12.6,84,90,53.68,110,56.15,150,63.81,100,57.63,,,,,160,70.68,2022
66,20,44,261,60.2,49,29.2,4,,,,,R 46,8.7,48,130,64.74,150,67.23,150,69.27,200,70.07,,,,,230,78.89,2022
66,25,30,67,48.5,10,,,,,,,R 47,4.9,24,150,66.07,130,64.61,70,49.9,,,,,,,,,2022
66,25,30,67,48.5,39,10.5,2.2,,,,,R 48,4.8,22,80,51.4,100,58.63,80,54.38,,,,,,,,,2022
